worker_ID,bank_ID
XYZQ,6668
XYZQ,1077
XYZQ,6622
XYZQ,9827
XYZQ,8769
XYZQ,5666
XYZQ,9425
XYZQ,0179
XYZQ,5555
XYZQ,1315
XYZQ,8199
XYZQ,1391
XYZQ,2440
XYZQ,6221
XYZQ,2028
XYZQ,1436
XYZQ,8597
XYZQ,5742
XYZQ,3361
XYZQ,6275
XYZQ,0978
XYZQ,0669
XYZQ,3459
XYZQ,9957
XYZQ,5693
XYZQ,0492
XYZQ,7364
XYZQ,2784
XYZQ,5376
XYZQ,4635
XYZQ,7584
XYZQ,9176
XYZQ,2348
XYZQ,0800
XYZQ,3171
XYZQ,0103
XYZQ,2389
XYZQ,8669
XYZQ,3805
XYZQ,7699
XYZQ,3785
XYZQ,0816
XYZQ,0751
XYZQ,4525
XYZQ,9916
XYZQ,1800
XYZQ,0687
XYZQ,2112
XYZQ,3255
XYZQ,9875
XYZQ,3069
XYZQ,8028
XYZQ,2361
XYZQ,8386
XYZQ,4566
XYZQ,7812
XYZQ,8128
XYZQ,9692
XYZQ,4620
XYZQ,3961
XYZQ,2905
XYZQ,2568
XYZQ,3632
XYZQ,0877
XYZQ,5231
XYZQ,2370
XYZQ,0758
XYZQ,3155
XYZQ,1533
XYZQ,8600
XYZQ,3718
2628,5720
2628,3298
2628,2808
2628,6902
2628,5280
2628,2155
2628,9539
2628,8726
2628,6417
2628,2372
2628,1428
2628,3338
2628,9142
2628,8300
2628,6694
2628,8670
2628,6354
2628,0828
2628,9022
2628,1157
2628,1359
2628,9251
2628,2009
2628,7562
2628,1990
2628,7638
2628,6368
2628,6347
2628,5631
2628,2862
2628,2802
2628,9938
2628,5249
2628,1466
2628,5011
2628,9104
2628,4395
2628,6026
2628,2113
2628,2376
2628,8245
2628,6831
2628,3411
2628,1965
2628,0879
2628,6518
2628,1736
2628,6284
2628,4733
2628,8641
2628,1158
2628,0957
2628,5694
2628,9859
2628,2905
2628,6917
2628,4399
2628,2854
2628,5811
2628,0869
2628,3237
2628,9892
2628,1441
2628,7381
2628,3202
2628,6733
2628,5196
2628,6672
2628,3396
2628,6844
2628,2082
2628,6576
2628,0527
2628,1303
2628,2888
2628,3084
2628,9169
2628,9761
2628,9215
2628,1039
2628,1875
2628,6610
2628,5869
2628,4303
2628,4027
2628,7290
2628,9961
2628,1551
2628,9592
2628,1871
2628,0100
2628,6887
2628,6087
2628,3118
2628,4004
2628,0925
2628,8060
2628,7697
2628,9767
2628,9222
2628,0277
2628,8738
2628,9433
2628,6753
2628,2905
2628,5376
2628,7803
2628,9220
2628,9132
2628,7844
2628,8537
2628,4271
2628,3496
2628,7030
2628,3857
2628,3722
2628,4842
2628,9320
2628,9024
2628,2768
2628,5919
2628,9806
2628,9672
2628,4443
2628,6713
2628,3606
2628,3203
2628,5199
2628,0212
2628,6668
2628,1077
2628,6622
2628,9827
2628,8769
2628,5666
2628,9425
2628,0179
2628,5555
2628,1315
2628,8199
2628,1391
2628,2440
2628,6221
2628,2028
2628,1436
2628,8597
2628,5742
2628,3361
2628,6275
2628,0978
2628,0669
2628,3459
2628,9957
2628,5693
2628,0492
2628,7364
2628,2784
2628,5376
2628,4635
2628,7584
2628,9176
2628,2348
2628,0800
2628,3171
2628,0103
2628,2389
2628,8669
2628,3805
2628,7699
2628,3785
2628,0816
2628,0751
2628,4525
2628,9916
2628,1800
2628,0687
2628,2112
2628,3255
2628,9875
2628,3069
2628,8028
2628,2361
2628,8386
2628,4566
2628,7812
2628,8128
2628,9692
2628,4620
2628,3961
2628,2905
2628,2568
2628,3632
2628,0877
2628,5231
2628,2370
2628,0758
2628,3155
2628,1533
2628,8600
2628,3718
2643,5720
2643,3298
2643,2808
2643,6902
2643,5280
2643,2155
2643,9539
2643,8726
2643,6417
2643,2372
2643,1428
2643,3338
2643,9142
2643,8300
2643,6694
2643,8670
2643,6354
2643,0828
2643,9022
2643,1157
2643,1359
2643,9251
2643,2009
2643,7562
2643,1990
2643,7638
2643,6368
2643,6347
2643,5631
2643,2862
2643,2802
2643,9938
2643,5249
2643,1466
2643,5011
2643,9104
2643,4395
2643,6026
2643,2113
2643,2376
2643,8245
2643,6831
2643,3411
2643,1965
2643,0879
2643,6518
2643,1736
2643,6284
2643,4733
2643,8641
2643,1158
2643,0957
2643,5694
2643,9859
2643,2905
2643,6917
2643,4399
2643,2854
2643,5811
2643,0869
2643,3237
2643,9892
2643,1441
2643,7381
2643,3202
2643,6733
2643,5196
2643,6672
2643,3396
2643,6844
2643,2082
2643,6576
2643,0527
2643,1303
2643,2888
2643,3084
2643,9169
2643,9761
2643,9215
2643,1039
2643,1875
2643,6610
2643,5869
2643,4303
2643,4027
2643,7290
2643,9961
2643,1551
2643,9592
2643,1871
2643,0100
2643,6887
2643,6087
2643,3118
2643,4004
2643,0925
2643,8060
2643,7697
2643,9767
2643,9222
2643,0277
2643,8738
2643,9433
2643,6753
2643,2905
2643,5376
2643,7803
2643,9220
2643,9132
2643,7844
2643,8537
2643,4271
2643,3496
2643,7030
2643,3857
2643,3722
2643,4842
2643,9320
2643,9024
2643,2768
2643,5919
2643,9806
2643,9672
2643,4443
2643,6713
2643,3606
2643,3203
2643,5199
2643,0212
2643,6668
2643,1077
2643,6622
2643,9827
2643,8769
2643,5666
2643,9425
2643,0179
2643,5555
2643,1315
2643,8199
2643,1391
2643,2440
2643,6221
2643,2028
2643,1436
2643,8597
2643,5742
2643,3361
2643,6275
2643,0978
2643,0669
2643,3459
2643,9957
2643,5693
2643,0492
2643,7364
2643,2784
2643,5376
2643,4635
2643,7584
2643,9176
2643,2348
2643,0800
2643,3171
2643,0103
2643,2389
2643,8669
2643,3805
2643,7699
2643,3785
2643,0816
2643,0751
2643,4525
2643,9916
2643,1800
2643,0687
2643,2112
2643,3255
2643,9875
2643,3069
2643,8028
2643,2361
2643,8386
2643,4566
2643,7812
2643,8128
2643,9692
2643,4620
2643,3961
2643,2905
2643,2568
2643,3632
2643,0877
2643,5231
2643,2370
2643,0758
2643,3155
2643,1533
2643,8600
2643,3718
CRSG,5720
CRSG,3298
CRSG,2808
CRSG,6902
CRSG,5280
CRSG,2155
CRSG,9539
CRSG,8726
CRSG,6417
CRSG,2372
CRSG,1428
CRSG,3338
CRSG,9142
CRSG,8300
CRSG,6694
CRSG,8670
CRSG,6354
CRSG,0828
CRSG,9022
CRSG,1157
CRSG,1359
CRSG,9251
CRSG,2009
CRSG,7562
CRSG,1990
CRSG,7638
CRSG,6368
CRSG,6347
CRSG,5631
CRSG,2862
CRSG,2802
CRSG,9938
CRSG,5249
CRSG,1466
CRSG,5011
CRSG,9104
CRSG,4395
CRSG,6026
CRSG,2113
CRSG,2376
CRSG,8245
CRSG,6831
CRSG,3411
CRSG,1965
CRSG,0879
CRSG,6518
CRSG,1736
CRSG,6284
CRSG,4733
CRSG,8641
CRSG,1158
CRSG,0957
CRSG,5694
CRSG,9859
CRSG,2905
CRSG,6917
CRSG,4399
CRSG,2854
CRSG,5811
CRSG,0869
CRSG,3237
CRSG,9892
CRSG,1441
CRSG,7381
CRSG,3202
CRSG,6733
CRSG,5196
CRSG,6672
CRSG,3396
CRSG,6844
CRSG,2082
CRSG,6576
CRSG,0527
CRSG,1303
CRSG,2888
CRSG,3084
CRSG,9169
CRSG,9761
CRSG,9215
CRSG,1039
CRSG,1875
CRSG,6610
CRSG,5869
CRSG,4303
CRSG,4027
CRSG,7290
CRSG,9961
CRSG,1551
CRSG,9592
CRSG,1871
CRSG,0100
CRSG,6887
CRSG,6087
CRSG,3118
CRSG,4004
CRSG,0925
CRSG,8060
CRSG,7697
CRSG,9767
CRSG,9222
CRSG,0277
CRSG,8738
CRSG,9433
CRSG,6753
CRSG,2905
CRSG,5376
CRSG,7803
CRSG,9220
CRSG,9132
CRSG,7844
CRSG,8537
CRSG,4271
CRSG,3496
CRSG,7030
CRSG,3857
CRSG,3722
CRSG,4842
CRSG,9320
CRSG,9024
CRSG,2768
CRSG,5919
CRSG,9806
CRSG,9672
CRSG,4443
CRSG,6713
CRSG,3606
CRSG,3203
CRSG,5199
CRSG,0212
CRSG,6668
CRSG,1077
CRSG,6622
CRSG,9827
CRSG,8769
CRSG,5666
CRSG,9425
CRSG,0179
CRSG,5555
CRSG,1315
CRSG,8199
CRSG,1391
CRSG,2440
CRSG,6221
CRSG,2028
CRSG,1436
CRSG,8597
CRSG,5742
CRSG,3361
CRSG,6275
CRSG,0978
CRSG,0669
CRSG,3459
CRSG,9957
CRSG,5693
CRSG,0492
CRSG,7364
CRSG,2784
CRSG,5376
CRSG,4635
CRSG,7584
CRSG,9176
CRSG,2348
CRSG,0800
CRSG,3171
CRSG,0103
CRSG,2389
CRSG,8669
CRSG,3805
CRSG,7699
CRSG,3785
CRSG,0816
CRSG,0751
CRSG,4525
CRSG,9916
CRSG,1800
CRSG,0687
CRSG,2112
CRSG,3255
CRSG,9875
CRSG,3069
CRSG,8028
CRSG,2361
CRSG,8386
CRSG,4566
CRSG,7812
CRSG,8128
CRSG,9692
CRSG,4620
CRSG,3961
CRSG,2905
CRSG,2568
CRSG,3632
CRSG,0877
CRSG,5231
CRSG,2370
CRSG,0758
CRSG,3155
CRSG,1533
CRSG,8600
CRSG,3718
7XAQ,5720
7XAQ,3298
7XAQ,2808
7XAQ,6902
7XAQ,5280
7XAQ,2155
7XAQ,9539
7XAQ,8726
7XAQ,6417
7XAQ,2372
7XAQ,1428
7XAQ,3338
7XAQ,9142
7XAQ,8300
7XAQ,6694
7XAQ,8670
7XAQ,6354
7XAQ,0828
7XAQ,9022
7XAQ,1157
7XAQ,1359
7XAQ,9251
7XAQ,2009
7XAQ,7562
7XAQ,1990
7XAQ,7638
7XAQ,6368
7XAQ,6347
7XAQ,5631
7XAQ,2862
7XAQ,2802
7XAQ,9938
7XAQ,5249
7XAQ,1466
7XAQ,5011
7XAQ,9104
7XAQ,4395
7XAQ,6026
7XAQ,2113
7XAQ,2376
7XAQ,8245
7XAQ,6831
7XAQ,3411
7XAQ,1965
7XAQ,0879
7XAQ,6518
7XAQ,1736
7XAQ,6284
7XAQ,4733
7XAQ,8641
7XAQ,1158
7XAQ,0957
7XAQ,5694
7XAQ,9859
7XAQ,2905
7XAQ,6917
7XAQ,4399
7XAQ,2854
7XAQ,5811
7XAQ,0869
7XAQ,3237
7XAQ,9892
7XAQ,1441
7XAQ,7381
7XAQ,3202
7XAQ,6733
7XAQ,5196
7XAQ,6672
7XAQ,3396
7XAQ,6844
7XAQ,2082
7XAQ,6576
7XAQ,0527
7XAQ,1303
7XAQ,2888
7XAQ,3084
7XAQ,9169
7XAQ,9761
7XAQ,9215
7XAQ,1039
7XAQ,1875
7XAQ,6610
7XAQ,5869
7XAQ,4303
7XAQ,4027
7XAQ,7290
7XAQ,9961
7XAQ,1551
7XAQ,9592
7XAQ,1871
7XAQ,0100
7XAQ,6887
7XAQ,6087
7XAQ,3118
7XAQ,4004
7XAQ,0925
7XAQ,8060
7XAQ,7697
7XAQ,9767
7XAQ,9222
7XAQ,0277
7XAQ,8738
7XAQ,9433
7XAQ,6753
7XAQ,2905
7XAQ,5376
7XAQ,7803
7XAQ,9220
7XAQ,9132
7XAQ,7844
7XAQ,8537
7XAQ,4271
7XAQ,3496
7XAQ,7030
7XAQ,3857
7XAQ,3722
7XAQ,4842
7XAQ,9320
7XAQ,9024
7XAQ,2768
7XAQ,5919
7XAQ,9806
7XAQ,9672
7XAQ,4443
7XAQ,6713
7XAQ,3606
7XAQ,3203
7XAQ,5199
7XAQ,0212
7XAQ,6668
7XAQ,1077
7XAQ,6622
7XAQ,9827
7XAQ,8769
7XAQ,5666
7XAQ,9425
7XAQ,0179
7XAQ,5555
7XAQ,1315
7XAQ,8199
7XAQ,1391
7XAQ,2440
7XAQ,6221
7XAQ,2028
7XAQ,1436
7XAQ,8597
7XAQ,5742
7XAQ,3361
7XAQ,6275
7XAQ,0978
7XAQ,0669
7XAQ,3459
7XAQ,9957
7XAQ,5693
7XAQ,0492
7XAQ,7364
7XAQ,2784
7XAQ,5376
7XAQ,4635
7XAQ,7584
7XAQ,9176
7XAQ,2348
7XAQ,0800
7XAQ,3171
7XAQ,0103
7XAQ,2389
7XAQ,8669
7XAQ,3805
7XAQ,7699
7XAQ,3785
7XAQ,0816
7XAQ,0751
7XAQ,4525
7XAQ,9916
7XAQ,1800
7XAQ,0687
7XAQ,2112
7XAQ,3255
7XAQ,9875
7XAQ,3069
7XAQ,8028
7XAQ,2361
7XAQ,8386
7XAQ,4566
7XAQ,7812
7XAQ,8128
7XAQ,9692
7XAQ,4620
7XAQ,3961
7XAQ,2905
7XAQ,2568
7XAQ,3632
7XAQ,0877
7XAQ,5231
7XAQ,2370
7XAQ,0758
7XAQ,3155
7XAQ,1533
7XAQ,8600
7XAQ,3718
2955,5720
2955,3298
2955,2808
2955,6902
2955,5280
2955,2155
2955,9539
2955,8726
2955,6417
2955,2372
2955,1428
2955,3338
2955,9142
2955,8300
2955,6694
2955,8670
2955,6354
2955,0828
2955,9022
2955,1157
2955,1359
2955,9251
2955,2009
2955,7562
2955,1990
2955,7638
2955,6368
2955,6347
2955,5631
2955,2862
2955,2802
2955,9938
2955,5249
2955,1466
2955,5011
2955,9104
2955,4395
2955,6026
2955,2113
2955,2376
2955,8245
2955,6831
2955,3411
2955,1965
2955,0879
2955,6518
2955,1736
2955,6284
2955,4733
2955,8641
2955,1158
2955,0957
2955,5694
2955,9859
2955,2905
2955,6917
2955,4399
2955,2854
2955,5811
2955,0869
2955,3237
2955,9892
2955,1441
2955,7381
2955,3202
2955,6733
2955,5196
2955,6672
2955,3396
2955,6844
2955,2082
2955,6576
2955,0527
2955,1303
2955,2888
2955,3084
2955,9169
2955,9761
2955,9215
2955,1039
2955,1875
2955,6610
2955,5869
2955,4303
2955,4027
2955,7290
2955,9961
2955,1551
2955,9592
2955,1871
2955,0100
2955,6887
2955,6087
2955,3118
2955,4004
2955,0925
2955,8060
2955,7697
2955,9767
2955,9222
2955,0277
2955,8738
2955,9433
2955,6753
2955,2905
2955,5376
2955,7803
2955,9220
2955,9132
2955,7844
2955,8537
2955,4271
2955,3496
2955,7030
2955,3857
2955,3722
2955,4842
2955,9320
2955,9024
2955,2768
2955,5919
2955,9806
2955,9672
2955,4443
2955,6713
2955,3606
2955,3203
2955,5199
2955,0212
2955,6668
2955,1077
2955,6622
2955,9827
2955,8769
2955,5666
2955,9425
2955,0179
2955,5555
2955,1315
2955,8199
2955,1391
2955,2440
2955,6221
2955,2028
2955,1436
2955,8597
2955,5742
2955,3361
2955,6275
2955,0978
2955,0669
2955,3459
2955,9957
2955,5693
2955,0492
2955,7364
2955,2784
2955,5376
2955,4635
2955,7584
2955,9176
2955,2348
2955,0800
2955,3171
2955,0103
2955,2389
2955,8669
2955,3805
2955,7699
2955,3785
2955,0816
2955,0751
2955,4525
2955,9916
2955,1800
2955,0687
2955,2112
2955,3255
2955,9875
2955,3069
2955,8028
2955,2361
2955,8386
2955,4566
2955,7812
2955,8128
2955,9692
2955,4620
2955,3961
2955,2905
2955,2568
2955,3632
2955,0877
2955,5231
2955,2370
2955,0758
2955,3155
2955,1533
2955,8600
2955,3718
NTRU,5720
NTRU,3298
NTRU,2808
NTRU,6902
NTRU,5280
NTRU,2155
NTRU,9539
NTRU,8726
NTRU,6417
NTRU,2372
NTRU,1428
NTRU,3338
NTRU,9142
NTRU,8300
NTRU,6694
NTRU,8670
NTRU,6354
NTRU,0828
NTRU,9022
NTRU,1157
NTRU,1359
NTRU,9251
NTRU,2009
NTRU,7562
NTRU,1990
NTRU,7638
NTRU,6368
NTRU,6347
NTRU,5631
NTRU,2862
NTRU,2802
NTRU,9938
NTRU,5249
NTRU,1466
NTRU,5011
NTRU,9104
NTRU,4395
NTRU,6026
NTRU,2113
NTRU,2376
NTRU,8245
NTRU,6831
NTRU,3411
NTRU,1965
NTRU,0879
NTRU,6518
NTRU,1736
NTRU,6284
NTRU,4733
NTRU,8641
NTRU,1158
NTRU,0957
NTRU,5694
NTRU,9859
NTRU,2905
NTRU,6917
NTRU,4399
NTRU,2854
NTRU,5811
NTRU,0869
NTRU,3237
NTRU,9892
NTRU,1441
NTRU,7381
NTRU,3202
NTRU,6733
NTRU,5196
NTRU,6672
NTRU,3396
NTRU,6844
NTRU,2082
NTRU,6576
NTRU,0527
NTRU,1303
NTRU,2888
NTRU,3084
NTRU,9169
NTRU,9761
NTRU,9215
NTRU,1039
NTRU,1875
NTRU,6610
NTRU,5869
NTRU,4303
NTRU,4027
NTRU,7290
NTRU,9961
NTRU,1551
NTRU,9592
NTRU,1871
NTRU,0100
NTRU,6887
NTRU,6087
NTRU,3118
NTRU,4004
NTRU,0925
NTRU,8060
NTRU,7697
NTRU,9767
NTRU,9222
NTRU,0277
NTRU,8738
NTRU,9433
NTRU,6753
NTRU,2905
NTRU,5376
NTRU,7803
NTRU,9220
NTRU,9132
NTRU,7844
NTRU,8537
NTRU,4271
NTRU,3496
NTRU,7030
NTRU,3857
NTRU,3722
NTRU,4842
NTRU,9320
NTRU,9024
NTRU,2768
NTRU,5919
NTRU,9806
NTRU,9672
NTRU,4443
NTRU,6713
NTRU,3606
NTRU,3203
NTRU,5199
NTRU,0212
NTRU,6668
NTRU,1077
NTRU,6622
NTRU,9827
NTRU,8769
NTRU,5666
NTRU,9425
NTRU,0179
NTRU,5555
NTRU,1315
NTRU,8199
NTRU,1391
NTRU,2440
NTRU,6221
NTRU,2028
NTRU,1436
NTRU,8597
NTRU,5742
NTRU,3361
NTRU,6275
NTRU,0978
NTRU,0669
NTRU,3459
NTRU,9957
NTRU,5693
NTRU,0492
NTRU,7364
NTRU,2784
NTRU,5376
NTRU,4635
NTRU,7584
NTRU,9176
NTRU,2348
NTRU,0800
NTRU,3171
NTRU,0103
NTRU,2389
NTRU,8669
NTRU,3805
NTRU,7699
NTRU,3785
NTRU,0816
NTRU,0751
NTRU,4525
NTRU,9916
NTRU,1800
NTRU,0687
NTRU,2112
NTRU,3255
NTRU,9875
NTRU,3069
NTRU,8028
NTRU,2361
NTRU,8386
NTRU,4566
NTRU,7812
NTRU,8128
NTRU,9692
NTRU,4620
NTRU,3961
NTRU,2905
NTRU,2568
NTRU,3632
NTRU,0877
NTRU,5231
NTRU,2370
NTRU,0758
NTRU,3155
NTRU,1533
NTRU,8600
NTRU,3718
1718,5720
1718,3298
1718,2808
1718,6902
1718,5280
1718,2155
1718,9539
1718,8726
1718,6417
1718,2372
1718,1428
1718,3338
1718,9142
1718,8300
1718,6694
1718,8670
1718,6354
1718,0828
1718,9022
1718,1157
1718,1359
1718,9251
1718,2009
1718,7562
1718,1990
1718,7638
1718,6368
1718,6347
1718,5631
1718,2862
1718,2802
1718,9938
1718,5249
1718,1466
1718,5011
1718,9104
1718,4395
1718,6026
1718,2113
1718,2376
1718,8245
1718,6831
1718,3411
1718,1965
1718,0879
1718,6518
1718,1736
1718,6284
1718,4733
1718,8641
1718,1158
1718,0957
1718,5694
1718,9859
1718,2905
1718,6917
1718,4399
1718,2854
1718,5811
1718,0869
1718,3237
1718,9892
1718,1441
1718,7381
1718,3202
1718,6733
1718,5196
1718,6672
1718,3396
1718,6844
1718,2082
1718,6576
1718,0527
1718,1303
1718,2888
1718,3084
1718,9169
1718,9761
1718,9215
1718,1039
1718,1875
1718,6610
1718,5869
1718,4303
1718,4027
1718,7290
1718,9961
1718,1551
1718,9592
1718,1871
1718,0100
1718,6887
1718,6087
1718,3118
1718,4004
1718,0925
1718,8060
1718,7697
1718,9767
1718,9222
1718,0277
1718,8738
1718,9433
1718,6753
1718,2905
1718,5376
1718,7803
1718,9220
1718,9132
1718,7844
1718,8537
1718,4271
1718,3496
1718,7030
1718,3857
1718,3722
1718,4842
1718,9320
1718,9024
1718,2768
1718,5919
1718,9806
1718,9672
1718,4443
1718,6713
1718,3606
1718,3203
1718,5199
1718,0212
1718,6668
1718,1077
1718,6622
1718,9827
1718,8769
1718,5666
1718,9425
1718,0179
1718,5555
1718,1315
1718,8199
1718,1391
1718,2440
1718,6221
1718,2028
1718,1436
1718,8597
1718,5742
1718,3361
1718,6275
1718,0978
1718,0669
1718,3459
1718,9957
1718,5693
1718,0492
1718,7364
1718,2784
1718,5376
1718,4635
1718,7584
1718,9176
1718,2348
1718,0800
1718,3171
1718,0103
1718,2389
1718,8669
1718,3805
1718,7699
1718,3785
1718,0816
1718,0751
1718,4525
1718,9916
1718,1800
1718,0687
1718,2112
1718,3255
1718,9875
1718,3069
1718,8028
1718,2361
1718,8386
1718,4566
1718,7812
1718,8128
1718,9692
1718,4620
1718,3961
1718,2905
1718,2568
1718,3632
1718,0877
1718,5231
1718,2370
1718,0758
1718,3155
1718,1533
1718,8600
1718,3718
4212,5720
4212,3298
4212,2808
4212,6902
4212,5280
4212,2155
4212,9539
4212,8726
4212,6417
4212,2372
4212,1428
4212,3338
4212,9142
4212,8300
4212,6694
4212,8670
4212,6354
4212,0828
4212,9022
4212,1157
4212,1359
4212,9251
4212,2009
4212,7562
4212,1990
4212,7638
4212,6368
4212,6347
4212,5631
4212,2862
4212,2802
4212,9938
4212,5249
4212,1466
4212,5011
4212,9104
4212,4395
4212,6026
4212,2113
4212,2376
4212,8245
4212,6831
4212,3411
4212,1965
4212,0879
4212,6518
4212,1736
4212,6284
4212,4733
4212,8641
4212,1158
4212,0957
4212,5694
4212,9859
4212,2905
4212,6917
4212,4399
4212,2854
4212,5811
4212,0869
4212,3237
4212,9892
4212,1441
4212,7381
4212,3202
4212,6733
4212,5196
4212,6672
4212,3396
4212,6844
4212,2082
4212,6576
4212,0527
4212,1303
4212,2888
4212,3084
4212,9169
4212,9761
4212,9215
4212,1039
4212,1875
4212,6610
4212,5869
4212,4303
4212,4027
4212,7290
4212,9961
4212,1551
4212,9592
4212,1871
4212,0100
4212,6887
4212,6087
4212,3118
4212,4004
4212,0925
4212,8060
4212,7697
4212,9767
4212,9222
4212,0277
4212,8738
4212,9433
4212,6753
4212,2905
4212,5376
4212,7803
4212,9220
4212,9132
4212,7844
4212,8537
4212,4271
4212,3496
4212,7030
4212,3857
4212,3722
4212,4842
4212,9320
4212,9024
4212,2768
4212,5919
4212,9806
4212,9672
4212,4443
4212,6713
4212,3606
4212,3203
4212,5199
4212,0212
4212,6668
4212,1077
4212,6622
4212,9827
4212,8769
4212,5666
4212,9425
4212,0179
4212,5555
4212,1315
4212,8199
4212,1391
4212,2440
4212,6221
4212,2028
4212,1436
4212,8597
4212,5742
4212,3361
4212,6275
4212,0978
4212,0669
4212,3459
4212,9957
4212,5693
4212,0492
4212,7364
4212,2784
4212,5376
4212,4635
4212,7584
4212,9176
4212,2348
4212,0800
4212,3171
4212,0103
4212,2389
4212,8669
4212,3805
4212,7699
4212,3785
4212,0816
4212,0751
4212,4525
4212,9916
4212,1800
4212,0687
4212,2112
4212,3255
4212,9875
4212,3069
4212,8028
4212,2361
4212,8386
4212,4566
4212,7812
4212,8128
4212,9692
4212,4620
4212,3961
4212,2905
4212,2568
4212,3632
4212,0877
4212,5231
4212,2370
4212,0758
4212,3155
4212,1533
4212,8600
4212,3718
8ZYX,5720
8ZYX,3298
8ZYX,2808
8ZYX,6902
8ZYX,5280
8ZYX,2155
8ZYX,9539
8ZYX,8726
8ZYX,6417
8ZYX,2372
8ZYX,1428
8ZYX,3338
8ZYX,9142
8ZYX,8300
8ZYX,6694
8ZYX,8670
8ZYX,6354
8ZYX,0828
8ZYX,9022
8ZYX,1157
8ZYX,1359
8ZYX,9251
8ZYX,2009
8ZYX,7562
8ZYX,1990
8ZYX,7638
8ZYX,6368
8ZYX,6347
8ZYX,5631
8ZYX,2862
8ZYX,2802
8ZYX,9938
8ZYX,5249
8ZYX,1466
8ZYX,5011
8ZYX,9104
8ZYX,4395
8ZYX,6026
8ZYX,2113
8ZYX,2376
8ZYX,8245
8ZYX,6831
8ZYX,3411
8ZYX,1965
8ZYX,0879
8ZYX,6518
8ZYX,1736
8ZYX,6284
8ZYX,4733
8ZYX,8641
8ZYX,1158
8ZYX,0957
8ZYX,5694
8ZYX,9859
8ZYX,2905
8ZYX,6917
8ZYX,4399
8ZYX,2854
8ZYX,5811
8ZYX,0869
8ZYX,3237
8ZYX,9892
8ZYX,1441
8ZYX,7381
8ZYX,3202
8ZYX,6733
8ZYX,5196
8ZYX,6672
8ZYX,3396
8ZYX,6844
8ZYX,2082
8ZYX,6576
8ZYX,0527
8ZYX,1303
8ZYX,2888
8ZYX,3084
8ZYX,9169
8ZYX,9761
8ZYX,9215
8ZYX,1039
8ZYX,1875
8ZYX,6610
8ZYX,5869
8ZYX,4303
8ZYX,4027
8ZYX,7290
8ZYX,9961
8ZYX,1551
8ZYX,9592
8ZYX,1871
8ZYX,0100
8ZYX,6887
8ZYX,6087
8ZYX,3118
8ZYX,4004
8ZYX,0925
8ZYX,8060
8ZYX,7697
8ZYX,9767
8ZYX,9222
8ZYX,0277
8ZYX,8738
8ZYX,9433
8ZYX,6753
8ZYX,2905
8ZYX,5376
8ZYX,7803
8ZYX,9220
8ZYX,9132
8ZYX,7844
8ZYX,8537
8ZYX,4271
8ZYX,3496
8ZYX,7030
8ZYX,3857
8ZYX,3722
8ZYX,4842
8ZYX,9320
8ZYX,9024
8ZYX,2768
8ZYX,5919
8ZYX,9806
8ZYX,9672
8ZYX,4443
8ZYX,6713
8ZYX,3606
8ZYX,3203
8ZYX,5199
8ZYX,0212
8ZYX,6668
8ZYX,1077
8ZYX,6622
8ZYX,9827
8ZYX,8769
8ZYX,5666
8ZYX,9425
8ZYX,0179
8ZYX,5555
8ZYX,1315
8ZYX,8199
8ZYX,1391
8ZYX,2440
8ZYX,6221
8ZYX,2028
8ZYX,1436
8ZYX,8597
8ZYX,5742
8ZYX,3361
8ZYX,6275
8ZYX,0978
8ZYX,0669
8ZYX,3459
8ZYX,9957
8ZYX,5693
8ZYX,0492
8ZYX,7364
8ZYX,2784
8ZYX,5376
8ZYX,4635
8ZYX,7584
8ZYX,9176
8ZYX,2348
8ZYX,0800
8ZYX,3171
8ZYX,0103
8ZYX,2389
8ZYX,8669
8ZYX,3805
8ZYX,7699
8ZYX,3785
8ZYX,0816
8ZYX,0751
8ZYX,4525
8ZYX,9916
8ZYX,1800
8ZYX,0687
8ZYX,2112
8ZYX,3255
8ZYX,9875
8ZYX,3069
8ZYX,8028
8ZYX,2361
8ZYX,8386
8ZYX,4566
8ZYX,7812
8ZYX,8128
8ZYX,9692
8ZYX,4620
8ZYX,3961
8ZYX,2905
8ZYX,2568
8ZYX,3632
8ZYX,0877
8ZYX,5231
8ZYX,2370
8ZYX,0758
8ZYX,3155
8ZYX,1533
8ZYX,8600
8ZYX,3718
Q310,5720
Q310,3298
Q310,2808
Q310,6902
Q310,5280
Q310,2155
Q310,9539
Q310,8726
Q310,6417
Q310,2372
Q310,1428
Q310,3338
Q310,9142
Q310,8300
Q310,6694
Q310,8670
Q310,6354
Q310,0828
Q310,9022
Q310,1157
Q310,1359
Q310,9251
Q310,2009
Q310,7562
Q310,1990
Q310,7638
Q310,6368
Q310,6347
Q310,5631
Q310,2862
Q310,2802
Q310,9938
Q310,5249
Q310,1466
Q310,5011
Q310,9104
Q310,4395
Q310,6026
Q310,2113
Q310,2376
Q310,8245
Q310,6831
Q310,3411
Q310,1965
Q310,0879
Q310,6518
Q310,1736
Q310,6284
Q310,4733
Q310,8641
Q310,1158
Q310,0957
Q310,5694
Q310,9859
Q310,2905
Q310,6917
Q310,4399
Q310,2854
Q310,5811
Q310,0869
Q310,3237
Q310,9892
Q310,1441
Q310,7381
Q310,3202
Q310,6733
Q310,5196
Q310,6672
Q310,3396
Q310,6844
Q310,2082
Q310,6576
Q310,0527
Q310,1303
Q310,2888
Q310,3084
Q310,9169
Q310,9761
